sample_404,0.346,elf grad,am tag elf grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_404_345ms.wav
sample_405,0.066,nebel zehn,wo nebel nebel nebel nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_405_66ms.wav
sample_406,0.090,nordwest regen,im nordwesten regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_406_90ms.wav
sample_409,0.062,schnee dabei,dabei ist schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_409_62ms.wav
sample_410,0.082,nord ix,im norden norden noch an der nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_410_82ms.wav
sample_412,0.073,sued regen,im süden regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_412_73ms.wav
sample_414,0.045,schwach maessig,schwacher bis mäßiger wind aus unterschiedlichen richtungen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_414_44ms.wav
sample_415,0.097,wolke nordwest,später wolken wolken und nordwesten wolken wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_415_97ms.wav
sample_416,0.065,nord stern,im norden bleibt es noch norden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_416_65ms.wav
sample_420,0.111,region kueste,an den küsten sowie an den küsten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_420_110ms.wav
sample_421,0.033,abend tschuess,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_421_33ms.wav
sample_424,0.039,morgen grad,und morgen morgen morgen an der nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_424_38ms.wav
sample_426,0.047,nord ix,im norden norden noch an der nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_426_47ms.wav
sample_427,0.036,region viel,sonst ist es verbreitet freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_427_36ms.wav
sample_429,0.081,sonne zwanzig,und da viel sonnenschein,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_429_80ms.wav
sample_429,0.326,bis dreissig,dreißig bis bis dreißig bis dreißig grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_429_325ms.wav
sample_431,0.059,heute sued,und süden heute heute heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_431_58ms.wav
sample_431,0.332,zehn grad,nur zehn grad grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_431_331ms.wav
sample_432,0.079,wetter morgen,und nun die wettervorhersage für morgen morgen den sechsten dezember,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_432_79ms.wav
sample_439,0.105,region regen,im übrigen land regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_439_105ms.wav
sample_445,0.088,bis sonne,die sonne bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_445_87ms.wav
sample_448,0.047,heute ix,heute nacht ist es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_448_47ms.wav
sample_448,0.338,bisschen regen,nur ein paar tropfen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_448_338ms.wav
sample_454,0.076,wetter sonntag,und sonntag sonntag sonntag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_454_75ms.wav
sample_455,0.054,teil regen,hier und da regen regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_455_54ms.wav
sample_458,0.056,achtzehn grad,im der see achtzehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_458_55ms.wav
sample_460,0.053,bleiben wechselhaft,es bleibt es wechselhaft,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_460_53ms.wav
sample_462,0.092,nord freundlich,im norden bleibt es recht freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_462_92ms.wav
sample_465,0.095,teil nord,vor allem im norden ist es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_465_95ms.wav
sample_466,0.089,sturm kommen,von der wind,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_466_89ms.wav
sample_468,0.050,wechselhaft trocken,dabei bleibt es wechselhaft,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_468_50ms.wav
sample_469,0.048,schwach frisch,der wind weht schwach bis mäßig,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_469_47ms.wav
sample_470,0.071,heute grad,heute nacht nur acht grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_470_71ms.wav
sample_470,0.341,bayern zeigen-bildschirm,heute nacht in den mittelgebirgen und in bayern,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_470_341ms.wav
sample_471,0.053,bis grad,bis bis bis bis zu bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_471_53ms.wav
sample_473,0.025,gut abend,liebe zuschauer guten abend,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_473_24ms.wav
sample_475,0.046,wetter morgen,und nun die wettervorhersage für morgen morgen morgen den sechsten dezember,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_475_46ms.wav
sample_476,0.062,heute nacht,und es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_476_61ms.wav
sample_479,0.082,samstag trocken,und samstag bleibt es trocken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_479_81ms.wav
sample_488,0.036,nord kommen,von norden ziehen von norden nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_488_35ms.wav
sample_494,0.071,tief kommen,das tief über dem nordmeer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_494_71ms.wav
sample_495,0.098,sued abend,und süden süden süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_495_97ms.wav
sample_496,0.049,wetter wie-aussehen,das wetter ändert sich das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_496_49ms.wav
sample_500,0.057,mehr schnee,auch schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_500_56ms.wav
sample_503,0.036,lieb zuschauer,liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_503_36ms.wav
sample_505,0.094,nacht region,in der nacht nacht in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_505_94ms.wav
sample_508,0.039,region bis,im norden bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_508_38ms.wav
sample_510,0.066,bis grad,bis bis bis bis zu bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_510_66ms.wav
sample_512,0.044,sonne bisschen,die sonne sonne auch ein paar ein bisschen sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_512_43ms.wav
sample_513,0.060,nebel schnee,stellenweise schneit es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_513_60ms.wav
sample_514,0.081,mittag kommen,am nachmittag ziehen sich die nordsee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_514_80ms.wav
sample_515,0.049,wetter informieren,und das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_515_48ms.wav
sample_522,0.069,nacht zehn,in der nacht zehn grad in der nacht zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_522_69ms.wav
sample_522,0.339,bis siebzehn,bis bis bis bis achtzehn bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_522_338ms.wav
sample_524,0.045,jetzt wetter,das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_45ms.wav
sample_524,0.338,morgen donnerstag,und am donnerstag wird es morgen donnerstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_524_338ms.wav
sample_525,0.050,maximal grad,die temperaturen bis bis acht grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_525_49ms.wav
sample_530,0.081,bayern schnee,in den mittelgebirgen mittelgebirgen in bayern,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_530_81ms.wav
sample_533,0.048,morgen freitag,und nun die wettervorhersage für morgen freitag den elften freitag freitag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_533_48ms.wav
sample_540,0.095,vier grad,an der nordsee heute nacht sechs grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_540_94ms.wav
sample_541,0.046,abend lieb,guten abend liebe zuschauer,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_541_46ms.wav
sample_546,0.075,nacht bayern,in den nächsten nacht in der nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_546_74ms.wav
sample_552,0.030,region freundlich,im übrigen land freundlich freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_552_30ms.wav
sample_557,0.057,kommen bisschen,die luft zieht ein ein paar ein paar wolken,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_557_56ms.wav
sample_560,0.101,nord sonne,an den küsten viel sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_560_101ms.wav
sample_567,0.065,wetter morgen,und nun die wettervorhersage für morgen morgen morgen den sechsten dezember,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_567_65ms.wav
sample_567,0.439,samstag zwanzig,und samstag samstag samstag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_567_438ms.wav
sample_568,0.066,wetter wie-aussehen,das wetter ändert sich das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_568_66ms.wav
sample_568,0.268,morgen bis,und morgen morgen bis morgen bis morgen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_568_268ms.wav
sample_569,0.034,zuschauer begruessen,liebe zuschauer guten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_569_34ms.wav
sample_569,0.293,gut abend,liebe zuschauer guten abend,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_569_292ms.wav
sample_571,0.069,ost plus,im osten und osten osten osten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_571_69ms.wav
sample_572,0.050,koennen sonne,die sonne zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_572_49ms.wav
sample_574,0.095,koennen sonne,die sonne zeigt sich auch mal die sonne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_574_95ms.wav
sample_574,0.437,bisschen sonst,nur an der ostsee ist es meist,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_574_437ms.wav
sample_576,0.069,regen region,im übrigen land regnet es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_576_68ms.wav
sample_577,0.047,wie-aussehen wetter,das wetter ändert sich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_577_47ms.wav
sample_578,0.084,schnee schneien,schnee schnee schnee schnee schnee,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_578_84ms.wav
sample_581,0.044,maessig wehen,der wind weht schwach bis mäßig aus ost bis nordwest,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_581_43ms.wav
sample_583,0.042,morgen wetter,und morgen wird es,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_583_42ms.wav
sample_583,0.297,wie-aussehen mittwoch,und mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch mittwoch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_583_297ms.wav
sample_584,0.059,grad fluss,am alpenrand und der donau am oberrhein,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_584_59ms.wav
sample_585,0.056,stern koennen,ansonsten gibt es die sterne,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_585_56ms.wav
sample_587,0.053,wahrscheinlich regen,es gibt es etwas regnen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_587_53ms.wav
sample_588,0.059,nebel teil,stellenweise bildet sich nebel,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_588_59ms.wav
sample_594,0.068,kommen regen,von westen zieht regen heran,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_594_68ms.wav
sample_595,0.091,regen ix,es regnet es regen regen regen regen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_595_91ms.wav
sample_601,0.087,deutsch land,deutschland liegt in deutschland deutschlands,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_601_86ms.wav
sample_607,0.082,freundlich sonne,am freundlichsten wird es meist freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_607_81ms.wav
sample_609,0.086,schauer gewitter,schauer und gewitter gewitter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_609_86ms.wav
sample_611,0.062,kommen sued,die süden deutschlands süden süden deutschlands,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_611_62ms.wav
sample_613,0.049,west kommen,von westen westen westen westen westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_613_49ms.wav
sample_615,0.047,wetter wie-aussehen,das wetter ändert sich das wetter,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_615_47ms.wav
sample_619,0.101,freundlich fluss,am tag ist es freundlich freundlich,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_619_100ms.wav
sample_621,0.070,kommen mehr,und die luft heran,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_621_69ms.wav
sample_624,0.039,dann region,und am dann ist es im westen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_624_38ms.wav
sample_627,0.057,zehn bis,nur zehn bis zehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_627_56ms.wav
sample_628,0.064,ungefaehr bis,bis bis bis bis bis bis bis bis bis bis bis,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_628_63ms.wav
sample_629,0.047,region warm,aber auch wird es warm,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_629_47ms.wav
sample_632,0.043,ost region,im osten und osten osten,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_632_42ms.wav
sample_634,0.055,wetter morgen,und nun die wettervorhersage für morgen morgen morgen den sechsten dezember,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_634_54ms.wav
sample_638,0.055,schwach maessig,schwacher bis mäßiger wind aus unterschiedlichen richtungen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_638_55ms.wav
sample_639,0.039,nacht vierzehn,heute nacht vierzehn grad vierzehn grad,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_639_38ms.wav
sample_641,0.072,nacht regen,in der nacht regnet es heute nacht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_641_71ms.wav
sample_641,0.327,sued fuenf,im süden süden süden süden,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_641_327ms.wav
sample_0,0.078,regen neun,an den alpen,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_77ms.wav
sample_0,0.389,nord sonst,im norden norden bleibt es noch,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_0_388ms.wav
sample_2,0.086,ix nach,im laufe des tages dann auch am nachmittag,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_2_85ms.wav
sample_3,0.078,dienstag minus,am dienstag ist es nur leicht,D:\Graduate Project\F\results_streaming\tts_outputs_streaming/sample_3_77ms.wav
